vendor-code,vendor-name,material-group,material-subgroup,is-service,total-po-value-sar,total-po-count
201375,HIND TRAVEL & TOURISM AGENCY,,,,0,0
201377,Khalid Suleiman Ibrahim Al-Hamoudi,,,,0,0
201378,WALAA COOPERATIVE INSURANCE CO.,,,,0,0
201380,AASER AL-EIBDAE EST FOR DECOR,,,,0,0
201381,DESIGNERS CERMIC AND COMMERCIALTILES EST,,,,0,0
201382,UNIVERSAL GULF TRADING EST,,,,806494.58,36
201379,AL-OGLAH TRADING EST,,,,0,0
201383,AL WANIS CONTRACTING EST,,,,0,0
201384,AL-Sayed Center A/C RefrigerationMaterial,,,,0,0
201385,SAEED SAAD MOHAMMEDAL QAHTANI ENERGY CORPORATION,,,,64301.54,13
201386,AL ARABIA SAFETY EST.,,,,0,0
201387,Safe and Support Company,,,,2400,1
201388,Al Jawhara Saleh Al YahyaTrading Est.,,,,0,0
201390,First and Final Est. Safety SupplieDistributors and Operation Safety,,,,0,0
201389,BLUEMART TRADING COMPANY,,,,216613.5,6
201391,THE SIXTH LINES ADVERTISING,,,,0,0
201392,MUHAMED ABDULMAGED ALABRAHEM CO,,,,0,0
201393,BIN GAIR METAL PRODUCTS FACTORY,,,,26086.96,1
201394,JOINT GLOBAL BUSINESS COMPANY LLC,,,,116068.75,1
201395,TAHADI SAEB TRADING ESTABLISHMENT,,,,188146.04,11
201396,ATTIEH TRADING COMPANY FACTORY,,,,282134.22,16
201397,AZEEM AL-AMAN for SECURITY& SAFETY EST.,,,,0,0
201398,VISUAL SOLUTIONS FOUNDATION SECURIT,,,,164658,3
201399,Jamal Nisar Khan Establishment forElectrical Contracting,,,,160251.46,1
201400,SAIHATI FIRE SOLUTIONS COMPANY,,,,2683943,3
201402,SIKA SAUDI ARABIA CO. LTD.,,,,199833.86,18
201401,Sulzer Saudi Pump Company,,,,327081.72,2
201404,Al Moammar InformationSystems Company,,,,0,0
201403,BRIGHT WORLD TRADING EST.,,,,4100,2
201405,Maban Al Hout General ContractingCompany,,,,0,0
201406,ALAHLIYA LIL TANMIYA LTD CO.,,,,255153.29,3
201407,ALAM ALJAZIRAH LLMOQWALT CO,,,,0,0
201408,ZAMIL AIR CONDITIONER & HOMEAPPLIANCES COMPANY,,,,5300,1
201410,AL-ZOUK AL-ANEEQ TRADINGAND CONTRACTING COMPANY,,,,10800,1
201409,SIHAM RASHEED ALMUTAIR TRADING EST,,,,0,0
201411,BRIGHT HOUSE TRADING EST.,,,,0,0
201412,BUSINESS TRIBUNE GLOBAL COMPANYLTD,,,,0,0
201413,ABDULAZIZ MOHAMMED AL-JOUITRADING ESTABLISHMENT,,,,819057.17,5
201414,AL-METHAQ AL-ASSRI AIR CONDITIONINGAND REFRIGERATION EST.,,,,593200,3
201415,SUPREME TECHNOLOGIES EST.,,,,0,0
201416,ABDULLAH ABDULAZIZ ALDAKHEELINDUSTRIAL GASES PLANT,,,,3745,2
201418,AL SUHAIMI PUMP SYSTEM COMPANY,,,,864714.38,3
201417,EAST MILESTONES FOR MARBLE ANDSTONE,,,,0,0
201420,ALOMARH ALKHATIYAH EST,,,,23413.98,1
201419,AL ASAS ALRAQEE EST.GENERAL CONTRACTING,,,,117854,1
201422,SAUDI HOSPITALITY SYSTEMS CO,,,,0,0
201421,"STEULER-KCH Saudi Company, LLC",,,,640116.59,1
201424,MUBARAK M ALSUWAIKET TRADING CORP,,,,7213.96,1
201423,EXPEDITE TRADING COMPANY,,,,44898,6
201426,ARJA EMAAR ALAGARIA Est.,,,,0,0
201425,ORIENT PIONEER TRADING COMPANY,,,,0,0
201431,BOECKER PUBLIC HEALTH SAUDIA CO.,,,,24000,1
201430,Daleel Al - Mamlakah Cars,,,,143000,1
201433,RAWABI INTEGRATED GAS COMPANY,,,,1478760,6
201435,OCEAN NETWORK LOGISTICS COMPANY,,,,0,0
201440,RAWABI AL MAHFAR TRADINGCOMPANY LLC,,,,0,0
201432,AYADI HIGHER TRAINING INSTITUTE,,,,0,0
201441,Ocean Pearl General Conracting Est.,,,,9898,1
201442,Boran Al-Ashammal Commercial Est.,,,,0,0
201445,HAKA MOTORS AND INDUSTRY CO.,,,,30120,2
201446,THE INTERNATIONAL COMPANY FORBUILDING MATERIALS LIMITED - BINEX,,,,0,0
201447,RAWABI AL MAHFARTRADING COMPANY,,,,94568.98,4
201450,EVOSTEL COMPANYEvolving Constellation Companyfor Energy,,,,615818.04,9
201455,NAQLEEN COMPANY LIMITED,,,,0,0
201456,ENS TRADING COMPANY,,,,142060,6
201457,ORIONEDGE Consulting Company,,,,0,0
201458,ASSOCIATED MEDICAL ENTERPRISE Co.Lt,,,,0,0
201460,WABIL RABIE TRADING EST.,,,,18659.42,1
201459,HIGH CREATIVITY INDUSTRIAL METAL FA,,,,99435,2
201461,DELTA ARAB EST. For Fire And Safety,,,,6167,1
201463,SAUDI FACTORY FOR METAL INDUSTRIES,,,,2100,1
201462,MUAID ALI ALWAN GENERAL CONT.EST.,,,,91353.5,3
201464,DAR ALTAWREDAT ALHANDASEYAHALTEJAREYH EST.,,,,125736.92,5
201465,MIRACLE SAFETY CENTER,,,,6630,1
201466,ASDAAM SUPPLY & SERVICES CO. LTD.,,,,597901.08,7
201467,SHERATON DAMMAM HOTEL & CONVENTIONCENTE,,,,0,0
201468,SARA AL ARABIA FOR CONTRACTING CO,,,,0,0
201469,ALYOUSF OPERATION & MAINTENACE CO.,,,,0,0
201472,NAMAA ALSHARQIAH REAL ESTATE CO,,,,0,0
201473,Ahmed One Center for CarMaintenance,,,,0,0
201474,ALKIFAH FOR BUILDING MATERIALSBRANCH ALKIFAH FACTORY CO.,,,,89362,1
201471,SANA ENGINEERING FOR ENERGY,,,,31134.6,2
201470,ZAKIA AHMED EL KEMARY TRADING EST,,,,0,0
201476,NATIONAL RUBBER SPAREPARTS FACTORY,,,,12250,2
201475,Jassim Saif Amer AljabriTrading Est.,,,,9660,1
201477,MUHAIT AL-KHALIJ SECURITYAND SAFETY SYSTEMS EST.,,,,218825,17
201478,AL RYADAH AL HORAH TRADING EST,,,,7611.5,1
201479,HASSAN TAHER HASSAN ALMULLA ADVERISAGENCY,,,,22188.3,2
201480,AL MAADAN GATE TRADING EST,,,,1058670,5
201481,RIYADH FOUNDRY CO. FOR INDUSTRIALCOMMERCIAL LTD.,,,,34950,2
201482,MODERN EASTERN SERVICESTRADING AND CONTRACTING CO.,,,,8100,2
201486,RIYAD REAL ESTATE INCOME CO,,,,0,0
201485,NOURI HAWASH AL-ABBUD EST,,,,0,0
201488,FLOWSERVE ABAHSAIN FLOW CONTROL COLTD.,,,,178541.25,2
201487,FIRST WEALTH REAL ESTATE CO,,,,0,0
201490,DALIL ALMWAD EST,,,,0,0
201489,RAWABI ELECTRIC CO.,,,,991771.84,3
201493,ARAL HOTEL APARTMENTS,,,,0,0
201491,SAHIM KAYAN TRADING EST.,,,,0,0
201495,THE COMPANY FOR COOPERATIVEINSURANCE,,,,0,0
201494,NEW CENTURY REAL ESTATE,,,,0,0
201492,ADVANCED RAILWAY COMPANY LIMITED,,,,44480,1
201500,AHMED ABDEL LATIF Ibn AHMEDBADAWI FOUNDATION,,,,0,0
201496,Mohammed ahmed salehalzahrani trading est,,,,0,0
201502,SAUDI ERICSSON COMMUNICATIONS CO. L,,,,84000,1
201501,BRANCH TECHNO ZONE TRADING CO,,,,361307.51,33
201504,RASHID SAEED AHMED AL GHAMDI FORCOMMUNICATION INFORMATION & TECHNOL,,,,440340.4,6
201503,DSV AIR & SEA FOR LOGISTICS SERVICE,,,,0,0
201505,ABDULRAHMAN AND SALEM ALSALEHALWABEL TRADING & MAINTENANCE COMPA,,,,0,0
201506,AL-BAYNYA TRADING COMPANY,,,,0,0
201510,BRIGHT STAR ADVERTISING AGENCY LLC,,,,7373.3,5
201511,AVON INTERNATIONAL FURNITURE COMPAN,,,,212500.01,3
201512,JAWAD AL MAKI CARPET MAHASEN,,,,0,0
201513,DIOUF AL SHARQ CONTRACTING COMPANY,,,,30000,1
201514,NAQSH ABYAT DECORATION EST,,,,0,0
201515,AMJAD AL JAZEERA TRADING COMPANY,,,,10347.84,2
201516,MODERN SQUARE COMPANY LIMITED,,,,324000,3
201517,GOLDEN ESSENTIALS TRADING EST,,,,171174.86,6
201518,Legend Idea Company,,,,106464,6
201519,SEBHA TRADING COMPANY,,,,146927.31,10
201521,TAWASUL INTERNATIONAL TRADING EST.,,,,266098.78,5
201522,AL RAI MEDICAL COMPANY Ltd.,,,,0,0
201520,ALSULIMAN TRADING EST,,,,0,0
201523,AL BARIQ SAUDIA TRADING COMPANY,,,,82900,1
201524,HUSSAIN ALI AL OWAIS TRADING EST.,,,,10880,1
201525,MAQNAH TRADING COMPANY,,,,6782.09,1
201526,KHALIL IBRAHIM BIN KHALIL MUJAHIDGENERAL CONT. EST.,,,,0,0
201527,FIRST AIR TRADING COMPANY,,,,57980.63,1
201529,FAS AL-JAZEERA UNITED FACTORY CO.,,,,1190815.92,5
201528,YASSER MUTLAQ AL-OTAIBITRADING EST.,,,,32024.2,8
201531,Startech Operation And MaintenanceCompany,,,,33650,1
201530,AL TAQAT AL MUTTAHIDAH TRADING CO,,,,73175,2
201532,TURKI KHALAF ALI AL MUTAIRIGENERAL CONTRACTING CO.,,,,79101.18,2
201535,CONTRAST INTERNATIONAL CONTRACTINGCOMPANY,,,,27800,1
201534,NAPCO TRADING AND DISTRIBUTIONCO.,,,,5422,2
201533,AL RIYADHA AL AWAEL TRADINGCOMPANY,,,,0,0
201538,LIDAS TRADING EST,,,,42111,2
201536,HEAVENLY ARROW PRINTING& ADVERTISING,,,,0,0
201540,ENJAZ AND TECHNOLOGY EST.,,,,36755,2
201539,ALI MOHAMMED AL HUMAIDI COMPANYFOR TRADING,,,,6410,1
201542,AL ESTAGAMAH GLOBAL GROUP TRADINGAND CONTRACTING CO. LTD.,,,,63930,2
201537,CONEXUS CONTRACTING COMPANY,,,,1595034.76,2
201543,VALMET FLOW CONTROL INDUSTRIALCOMPANY,,,,265500,3
201544,SALEH ABDULLAH ALMOUSAFOR BUILDING MATERIALS,,,,0,0
201541,OASIS AMERON COMPANY LTD,,,,29480,2
201545,Qaz International Company,,,,0,0
201547,INOTECH TECHNOLOGY TRADING EST,,,,2900,1
201546,Infinity Trading Co. L.L.C.,,,,0,0
201548,REMAS GULF INTERNATIONAL COMPANY,,,,32100,4
201549,VENTILATION DEVELOPERS CO. LTDONE PERSON,,,,190500,2
201550,BAHAMDOON TRADING COMPANY,,,,2695.66,2
201551,AL QARN AL JADED FACTORY(NEW CENTURY FACTORY),,,,36150,2
201552,NESMA TRAVEL AND TOURISAM,,,,0,0
201554,ALLIED TECHNOLOGY & SERVICES CO.,,,,77750,1
201553,ASWAR ELECTRICAL TRADING EST.,,,,34072.5,4
201555,KHTAT ALKHT ALMMYZ LLKHT,,,,0,0
201556,Mohammed Ismael ASSAF DecorationFactory Curtains,,,,0,0
201557,ASEM FADEL KAYEN COMMERCIAL EST,,,,0,0
201558,RANNAN TAILORING EST.,,,,0,0
201559,INDUSTRIAL PROJECTIONS CONTRACTING,,,,5489.89,1
201560,OBEID FAHAD AL DOSSARYTRADING COMPANY,,,,22671.44,6
201561,IBRAHIM AL-ADIQI TRADING EST.,,,,0,0
201562,SAMAT YANBU TRADING,,,,13226.61,4
201563,MODERN LEADERS AND CONTRACTINGCOMPANY,,,,10370,1
201564,KHALID RASHID AL SUWAIGHTRADING EST,,,,0,0
201565,CENT OTELCILIK TURIZM SANAYITICARET ANONIM SIRKETI,,,,0,0
201566,APEX INDUSTRIAL SERVICES CO.,,,,52750.03,1
201567,ALHADAIK ALTARFIHIAH CONTRACTING ES,,,,0,0
201568,AL MUHIMAAT TECHNICAL TRADING CO.,,,,10100,1
201569,Bajunaid Trading Company,,,,0,0
201570,BRC INDUSTRIAL SAUDIA CO.,,,,118100,2
201571,GOLDEN TOWER CAR SHOWROOM,,,,58000,1
201572,ABDULLAH JABER SALMAN ALFAIFIFACTORY EST.,,,,5130,1
201573,INDUSTRIAL TRADING AND CONTRACTINGGROUP,,,,139000,2
201574,SMART SAFE SOLUTIONS CO.,,,,0,0
201575,UFUQ ENGINEERING CO. LTD.,,,,0,0
201576,AL-NAFIE STEEL CO.,,,,45913.04,4
201577,SUPPLIES & TECHNOLOGIESTRADING COMPANY (TOWRIDAT),,,,113628,5
201578,AL EQTISAD AND AL-TAWFERALMANZLY EST.,,,,224500,8
201579,DONT USEDALEQTISAD AND ALTAWFER ALMANZLY EST,,,,0,0
201581,PHOENIX MECANO SAUDI ARABIA LLC,,,,314915,1
201580,SARA ALARABIA FOR CONTRACTING CO.,,,,0,0
201582,ADVANCED FASTENERS MANUFACTURING CO,,,,2078.58,1
201583,MOHAMMED ALI AL-MUSALLAMTRADING EST.,,,,11010,2
201584,MECHANICAL & CHEMICAL SUPPLIES CO.LTD,,,,0,0
201585,RECYCLING SOLUTIONS FOR ENVIROMENTASERVICES,,,,0,0
201586,JAZEERA PAINTS FACTORY CO.,,,,0,0
201587,ALFAJER AL-JADED CARS EST.,,,,213000,1
201589,NAIZAK AL MULTAHIB TRADING EST.,,,,24150,2
201588,Equipment Index Est.,,,,0,0
201591,SIEMENS ENERGY LTD,,,,832050,2
201592,DHAHRAN ALARABIA ALUMINIUM FACTORY,,,,0,0
201590,MESHKATI TRADING COMPANY,,,,0,0
201593,PREMIUM TECHNICAL SUPPORT TRADING E,,,,13600,1
201594,EXTRA FUTURE TRADING EST,,,,0,0
201595,AL-WAFA ARAB COMPANY FOR INDUSTRYONE PERSON COMPANY,,,,83935,2
201597,AL HARAM PERFECT MACHINERYEQUIPMENTS CO LLC,,,,49771.43,16
201596,STAR LINK TRADING EST,,,,12500,1
201598,BAQER JAWAD ALMAKI FOR FURNITURE ES,,,,0,0
201599,Maha Abdullah Suleimanfor Kitchens Est.,,,,0,0
201600,Executive Creative Agencyfor Advertising,,,,0,0
201601,GULF UNIFORM DESIGNERS PLANT,,,,128195,4
201602,OMAN GRATING TRADING COMPANY,,,,0,0
201603,IBRAHIM MOHAMMED ALI MARIRFOR ELECTRONIC DEVICES,,,,0,0
201604,MIDDLE EAST INDUSTRIALGASES COMPANY,,,,0,0
201605,KASOOR DAR AL-HIGRA CONTRACTING CO.,,,,0,0
201606,MANSOUR MOHAMMED AL-RAJEHSECURITY EST,,,,0,0
201608,ALBAB TRADING CO. LTD,,,,359994.5,8
201609,TAWREED INDUSTRIAL TRADING COMPANY,,,,0,0
201610,SHAKER AL MUTAWA TRADING EST.,,,,14000,1
201607,AL-HUWAIL TRADING & CONTRACTING CO,,,,56684,8
201612,STARK EAST TRADING,,,,0,0
201611,CONSTRUCTION MATERIALCHEMICAL INDUSTRIES,,,,39275,3
201613,ESNAD ALSHABAKAH TRADING CO.,,,,0,0
201614,MOBILE ZONE COMMERCIAL EST.,,,,0,0
201615,WORLD TRADING SERVICES EST,,,,0,0
201616,AL WALEEMA FOR TRADING CO LTD.,,,,0,0
201617,LAND SEA TRADING & CONTRACTINGCO. LTD,,,,164485,7
201618,ABSOLUTE QUALITY ENERGY CO.,,,,42400,9
201619,ELFALEH SPORTS HOUSE CO.,,,,0,0
201620,Green Safa Contracting Est.,,,,58000,1
201621,ZAWAIL PENS TRADING EST,,,,0,0
201622,ALFANA ELECTRICAL EST,,,,0,0
201623,CEBENT FOR GENERAL CONTRACTINGEST,,,,0,0
201624,SAMNAN WATER SOLUTIONS,,,,0,0
201625,WASAM MOHAMMED BIN WASAM ALDOSARITRADING EST,,,,0,0
201626,HORIZON INFORMATICS TRADING,,,,0,0
201630,ENERGY POWER SERVICE EST.FOR GEN. CONTRACTING,,,,30920,2
201643,ABDULLATIF HUSSEIN ABULJADAYEL& SONS CO,,,,860000,1
201644,ARABIAN PIPES CO.,,,,72622.51,1
201645,SHROUQ AL-AHSA TRADING EST.,,,,0,0
201646,ALBUED ALEISHRIN EST,,,,0,0
201647,AL-RAKEEN COMMUNICATIONS & IT CO.,,,,312000,1
201648,JODA AL-FLATER Factory forManufacturing (One Partner),,,,0,0
201649,ESSENTIAL FITTING TRADING EST,,,,49027.1,5
201650,AL-QAHTANI PIPE COATING INDUSTRIES,,,,324881.67,1
201651,BLUE LIGHT TRADING COMPANY,,,,49585.6,2
201652,HOSPITALITY BAY FOR HOTEL SERVICES,,,,0,0
201636,RAWAD AL-ZAYUT TRADINGCOMPANY,,,,0,0
201654,GLOBAL SOURCE TRADING COMPANY,,,,161300.3,4
201628,AL RASHED TIRES COMPANY LLC,,,,5656,1
201655,KASOOR DAR AL-HIJRA CONT CO.,,,,0,0
201657,AHMED ABDULLAH JABER ALSAYED EST.,,,,15670,1
201656,WARAQAH WARD FOR TRADING CO.,,,,0,0
201658,TAYYAR AL ARAB GENERALCONTRACTING EST.,,,,0,0
201660,Airscent Arabia Manufacturing,,,,0,0
201659,AL RAI MEDICAL CO LTD,,,,0,0
201661,HONEYWELL AUTOMATION ANDCONTROL PRODUCTS LTD,,,,848972.88,7
201662,BADR AL-KHALEEJ POLYCLINIC CO.,,,,0,0
201631,ABDULLAH M. ALSHAHRANI FACTORY,,,,3005,1
201627,DO NOT USE WRONGLY MADE/ DUPLICATE,,,,0,0
201632,SAUDI STEEL PIPES COMPANY,,,,113565,1
201633,WAVES TELECOM AND TECHNOLOGYTRADING EST.,,,,306953.68,18
201634,UFUQ  AL-MUSTAQBAL FOR TRADING EST,,,,887000,2
201635,MANZILANA GHAIR TRADING EST.,,,,10737.16,2
201629,AL HEDAB CONTRACTING WORKS EST,,,,7600,1
201638,ADVANCED MEASURINGINDUSTRIAL INSTRUMENTS CO.,,,,870,1
201640,MAJED A.ALRAMMAH TRADING EST.,,,,35018.88,4
201637,AL SUHAIMI TRADING COMPANY,,,,44960,2
201639,OMRAN NAJD INDUSTRIES CO.,,,,158500,1
201664,MIDAS GENERAL CONTRACTING COMPANY,,,,41355,2
201653,SIM SOLUTIONS COMPANY LIMITEDONE PARTNER,,,,133867.9,7
201641,CHEVRON ALBARKI LUBRICANTS CO.,,,,60699.93,2
201663,TENT HOUSE EST,,,,0,0
201642,FAHAD EID ALOTAIBI EST.,,,,12965.9,4
201666,BROOK AL KHALEEJGENERAL TECH SERVICES CO.,,,,4370,1
201665,INDUSTRIAL WAY SERVICESTRADING EST.,,,,22302,2
201667,SAUDI INDUSTRIAL FACTORY,,,,7000,1
201668,CARRIER SAUDI SERVICES CO LTD.,,,,0,0
201669,BASIC TOOLS TRADING EST.,,,,269899.82,3
201670,LEWAN TRADING SUPPLIES EST.,,,,36200,1
201671,AL-HALOOL DAQIQA CONTRACTING Est.,,,,0,0
201672,THE COMPANY FOR COOPERATIVEINSURANCE (VEHICLE),,,,0,0
201673,HIGH VALLEY FOR TRADING EST,,,,57727,1
201674,HEMPEL PAINTS SAUDI ARABIACOMPANY W.L.L.,,,,0,0
201675,MULTI SOLUTIONS HUB TRADING EST.,,,,0,0
201676,DAYAN & REHAN TRADING EST.,,,,8140.86,1
201677,WORLD DEVELOPERS ELECTRICITY EST.,,,,0,0
201678,PAK SAFETY TRADING CO.,,,,365019,4
201679,SENDAN FACTORY FOR INDUSTRY,,,,0,0
201680,TASK GENERAL CONTRACTING COMPANY,,,,565750,1
201681,MOHAMMED SALMANY. ABU SAIF TRADING EST,,,,21290.5,3
201682,AL NADHARAH WORLD TRADING EST,,,,12120,1
201683,ALWAN ALEDAA INTERNATIONAL TRADING,,,,0,0
201684,SYNEM TECHNOLOGIES COMPANY,,,,741503.16,3
201685,Al-Saqr Al-Maher Blacksmithand Aluminum Workshop,,,,9660,1
201686,TAKAMUL ALMIEMAR FOR CONTRACTING.,,,,0,0
201687,ORBIT PROFILES TRADING EST.,,,,0,0
201688,ALWAN AL HOROF PRINTING PRESS CO.,,,,0,0
201689,THE COMPANY FOR COOPERATIVE INSURAN,,,,0,0
201690,FIFTYFIVE FOR INFORMATION TECHNOLOGCO.,,,,0,0
201695,Nauras Al Sharq IndustrialGas Factory,,,,0,0
201696,MEASUREMENT METHODS TRADING EST.,,,,10320,2
201697,MAYAS CREATIVITY FOR OPERATION& MAINTENANCE,,,,0,0
201698,ALMADAR ALMOMAIAZ FOR HOMEAPPLIANCES,,,,8992.17,2
201699,Injaz Al Jubail Trading Est,,,,15500,1
201700,CLASS CAR SHOWROOM,,,,3590770,6
201701,ANDALUS WAVES TRADING EST.,,,,55000,1
201703,Sendan Modern Trading Est,,,,0,0
201702,QADT ALANZMT LKHDMAT ALAAMAL CO.,,,,0,0
201706,AL-ANJAZ FOUNDATION FOR DECORATION,,,,20950,1
201707,ALARBI EST,,,,25648.75,1
201705,AL ALAM AL AFZAL TRADING EST.,,,,7227.5,1
201708,JANA DORAR CO.LTD.,,,,13950,2
201704,DALIL ALLARM EST. FOR SAFETY TOOLSMATERIALS,,,,0,0
201709,ATLAS INDUSTRIAL EQUIPMENT CO.,,,,159832,2
201710,HAMEEDA ANAM AL HAQ ABDULMAJEED JOUHAN FURNITURE,,,,0,0
201711,ZYDA GLOBAL OPERATION ANDMAINTENANCE EST.,,,,57555.22,11
201712,BAB AL-KUNOOZ GENERAL CONTRACTING E,,,,70222,2
201713,Al Saqoor Star Tailoring Company,,,,0,0
201714,SAUDI COMPANY FOR HARDWARE (SACO),,,,0,0
201715,JABAL QARA CORPORATION FOR OPERATIO& MINTENANCE,,,,0,0
201716,AL-QUH AL AMILA FOR OPERATION& MINTENANCE EST,,,,0,0
201718,KHALID JUMA AWAD ALSUWAYED TRADING,,,,9400,1
201719,Power Rack Factory Company,,,,54000.18,1
201720,AL RAYA GULF TRADING COMPANY,,,,7857.36,2
201721,ADVANCED LINES GROUP FORGENERAL CONTRACTING,,,,14250,1
201723,Trading Utility Vendor for Inspecti,,,,0,0
201724,BARTEC Middle East LLC,,,,29036.99,1
201725,SHADOW WORLD FOUNDATION GEN CONTRAC,,,,0,0
201722,ART LAND INFORMATION TECHNOLGY CO.,,,,5000,1
201726,MOHAMMED MANSOUR ALRUMAIH TRAD CO.,,,,0,0
201727,TOP WORKS CO.,,,,0,0
201728,AL ROWAD GOLDEN PRINTING PRESS,,,,2800,1
201717,BAB ALHDA,,,,6150,1
201731,OPTIMAL LIGHT TRADING CO.,,,,0,0
201732,ROOTAGE CONTRACTING EST.,,,,33000,2
201733,AL RAYA AL HAMRA FUEL STATION,,,,44400,1
201730,EXPERT HOUSE INFORAMTION TECHNOLOGY,,,,0,0
201734,ABDUL HADI A. ALQAHTANI & SONS CO.,,,,15500,1
201735,YAHYA HUSSAIN AHMED AL ZAHRANITRADING COMPANY,,,,4808,1
201737,LEEN GULF  COMPANY LTD,,,,0,0
201738,UNITED TRANSFORMERS ELECTRIC CO.,,,,2400,2
201736,ALSULAIMAN TRADING EST.ABDULRAHMAN ABDULLAH ALSULAIMAN,,,,0,0
201739,GRID SOLUTIONS ARABIA LTD CO.,,,,5290000,2
201729,ALI IBRAHIM ALOUFY TRADING COMPANY,,,,26343,4
201740,ALYAF INDUSTRIAL CO. LTD.,,,,50736,1
201741,CASSAT UNITED,,,,7012.5,1
201742,East Hands Contracting.Est,,,,0,0
201743,AFAAQ HAJER TRADING EST,,,,0,0
201744,TURKI FAHAD BIN ABDULLAHAL MASOUD TRADING EST.,,,,0,0
201745,MANAFEA INDUSTRIAL COMPANY LTD.,,,,0,0
201746,ALIAN ABDULLAH MOHAMMED ALALIANCONTRACTING EST,,,,0,0
201747,ELECTRICAL ENGINEERING EQUIPMENTFOR TRADING CO,,,,2416,1
201748,IDRIS FAHAD ALDRESS CONTRACTING EST,,,,0,0
201749,MOHAMMED ISMAIL ASSAF XXXXX,,,,0,0
201750,IBRAHIM YOUSEF ALAWADY FACTORY CO.,,,,0,0
201751,ADEEB SIGNAGE COMPANY,,,,0,0
201752,IWAN ALDIYAFA COMPANY FOR HOTELOPERATION,,,,0,0
201753,ALZAHER INTERNATIONAL CO LTD,,,,52430,1
201755,BLASTMASTER TRADING COMPANY,,,,9700,1
201756,TECHNICAL TRADE COMPANY FOR TRADING,,,,17880,2
201754,HASNA MOHSEN RAJI ALMUTAIRICONTRACTING EST,,,,0,0
201757,NATIONAL TRADING COMPANY LTD.,,,,5462.95,1
201758,ANFAAS AL AMAL GENERALCONTRACTING EST,,,,89979.65,8
201759,The Tenth Excellent Commercial Est.,,,,0,0
201760,COMPANY ADVANCED TOP,,,,320000,1
201761,RIKAZ AL SHARQIYAH GENERALCONTRACTING EST,,,,70628.32,9
201769,DANAT ALMSAKN REAL ESTATE CO.,,,,0,0
201778,NEW METRO CONTRACTING CO.,,,,0,0
201779,MOHSIN AL-KATHIERY TRADING EST,,,,16560,1
201780,JAHR CREDIT CARD,,,,0,0
201781,MITWALLI STEEL PRODUCTS FACTORYCOMPANY,,,,15000,1
201782,SAFETY & SECURITY EQUIPMENTS CO.LTD,,,,3820,3
201783,RIYADAH WA AMAL COMPANY FORINFORMATION TECHNOLOGY,,,,0,0
201784,KIC JUBAIL CONCRETE PRODUCTS,,,,10545,2
201785,ABSOLUTE SOLUTION COMPANYFOR STEEL,,,,127615.8,1
201786,AL-SUHAIM REAL ESTATE INVESTMENTS,,,,0,0
201787,AL AMAD AL BAEED CO. LTD.,,,,64134,2
201788,CONTROWARE INDUSTRIAL SOLUTIONS CO,,,,55250,2
201789,AL RAGHEEDH INDUSTRIAL FACTORY,,,,27145.9,1
201790,RELIABLE CORNER EST.FOR WELDING & FABRICATIONS.,,,,0,0
201791,ALL METALS TRADING COMPANY,,,,2713.04,1
201792,ADVANCED INTELLIGENCE COMPUTINGCOMPANY,,,,17915,1
201793,AL SABQ AL ARABI MACHINERY ANDEQUIPMENT COMPANY,,,,358000,1
201794,RAWAIYA AL ETIHAD FACTORYFOR INDUSTRY,,,,4900,2
201773,ASCENT ARABIA TRADING COMPANY,,,,183180,1
201795,BRIGHT WIRES COMPANYFOR CONTRACTING & TRADING,,,,88000,1
201796,TARFA AYAD ZUFAIRI ESTABLISHMENT,,,,47341.17,1
201797,ALHUDA TURBO COMPANY,,,,3330,1
201765,SULB ALJAZEERA CONCRETE MANUFACTURI,,,,2223779.75,1
201798,MAMAR INNOVATION FOR TECHNOLOGY CO.,,,,0,0
201799,MOHAMAD AMMAR AHMAD BAYAZIDTRADING COMPANY,,,,9000,1
201800,HIGH EXPERIENCE CENTERFOR CAR MAINTENANCE,,,,0,0
201801,KEY OF JOINT SUCCESS CO.,,,,0,0
201802,AL WATANIA PLASTIC INDUSTRY,,,,143736,2
201803,SAFA AL SHAMS TRADING COMPANY,,,,44014,4
201804,AURA TRADING ELECTRIC SYSTEMSCOMPANY,,,,270925,2
201805,ISAM M. KHAIRY KABBANI PLASTICAND INSULATION FACTORY CO.,,,,20404.29,1
201806,ZOOMLION INTERNATIONALTRADING COMAPNY,,,,160000,1
201807,Arabian Arrow Supply andServices Company  Limited,,,,5332,1
201808,ABILITY TECHNOLOGY COMPANY,,,,0,0
201809,ALI MANEA ALYAMI TRADING Est.(ALYAMITECH),,,,59500,1
201763,RWYA ALATHATH EST,,,,0,0
201810,MOSAFER AL JANOUB FOR BUILDINGMATERIALS COMPANY,,,,6904.34,1
201811,MAAMLAT ALTASNIAIA FOR CONTRACTINGCOMPANY,,,,4039.56,1
201812,SAUDI EKMAL TRADING COMPANY Ltd.,,,,56883,2
201770,Gulf Technical Factory,,,,5026.95,1
201762,OKAZ INDUSTRY COMPANY,,,,62150,2
201771,REAL ESTATE SERVICES,,,,0,0
201813,UNIVERSAL SUPPORTCOMPANY LIMITED,,,,61557,5
201764,Mohammed Suwailem Al Sharif SonsCompany for Building Materials,,,,27550,1
201775,AFNAN ALRHILY,,,,0,0
201774,YARA LIGHTING FOR TRADING CO.,,,,0,0
201777,ERAM COMPANY LTD.,,,,0,0
